CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-01-0478-46,09-012,quetzaltenango,quetzaltenango,centro de educacion extraescolar ceex quetzaltenango,2a. 15a. callea-43 zona 1,53257010,juan jose colop colop,imelda guadalupe romero garcía,diversificado,oficial,urbana,abierta,bilingue,doble,diario(regular),quetzaltenango
09-01-0479-46,09-041,quetzaltenango,quetzaltenango,colegio privado san francisco de asis,2a. avenida 0-11 zona 1,77614582,wilson ranferi siguenza lopez,karina margoth santisteban arango de menchu,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-0767-46,09-041,quetzaltenango,quetzaltenango,instituto privado mixto liceo quezalteco,15 avenida a 3-08 zona 1,77611817,wilson ranferi siguenza lopez,francisco javier moscoso osorio,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-0823-46,09-004,quetzaltenango,quetzaltenango,colegio cientifico de estudios en computacion,"7a. calle 0-47 zona 8, atras de la colonia san gabriel",52968944,dina rubi gonzalez de leon,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-0825-46,09-005,quetzaltenango,quetzaltenango,instituto tecnico industrial para varones de quetzaltenango,"0a. calle y 36 avenida zona 8, barrio garibaldi",77636221,juan carlos ronquillo de leon,,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-0826-46,09-005,quetzaltenango,quetzaltenango,instituto diversificado adsc al ineb doctor werner ovalle lopez,25 av 4a y 7a. calles zona 3,77636628,juan carlos ronquillo de leon,luis orlando lopez ramos,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-0871-46,09-006,quetzaltenango,quetzaltenango,colegio privado mixto liceo san luis,calle c 0-30 zona 1,77612031,pedro geronimo sarat chaj,norma judit gonzález licardié de ancheta,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-0886-46,09-041,quetzaltenango,quetzaltenango,colegio seminario san jose,"7a. avenida 3-48 zona 9, colonia la floresta",77670775,wilson ranferi siguenza lopez,armando josé menchú menchú,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,diario(regular),quetzaltenango
09-01-0889-46,,quetzaltenango,quetzaltenango,instituto nocturno experimental de educacion media humanidades,1a. calle 13-09 zona 1,,,,diversificado,oficial,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-0893-46,09-041,quetzaltenango,quetzaltenango,colegio privado liceo santa marina,16 ave. 7-24 zona 3,77636045,wilson ranferi siguenza lopez,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-0899-46,09-005,quetzaltenango,quetzaltenango,escuela normal de educacion fisica,2a. calle 14-51 zona 3,77650423,juan carlos ronquillo de leon,,diversificado,oficial,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-1083-46,09-006,quetzaltenango,quetzaltenango,colegio mixto centro de estudios integrados,diagonal 11 7-15 zona 1,77630094,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-1085-46,09-036,quetzaltenango,quetzaltenango,instituto privado urbano mixto san ignacio de loyola,8a. calle 7-57 zona 1,77653233,obdulio rolando ruiz alva,herbert noel de león ovalle,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-1376-46,09-041,quetzaltenango,quetzaltenango,colegio privado mixto san agustin,14 avenida 0-69 zona 1,79268169,wilson ranferi siguenza lopez,gerardo de jesús argueta estrada,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,quetzaltenango
09-01-1384-46,09-002,quetzaltenango,quetzaltenango,escuela de artes y oficios femeniles,14 ave. a-20 zona 1,,rosemery guadalupe piedrasanta gramajo de siguenza,,diversificado,oficial,urbana,temporal nombramiento,monolingue,matutina,diario(regular),quetzaltenango
09-01-2801-46,09-041,quetzaltenango,quetzaltenango,colegio evangelico la palabra,2a. 20a. calle-34 zona 1,42889079,wilson ranferi siguenza lopez,estela antonieta cuyuch coroy,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-2806-46,09-005,quetzaltenango,quetzaltenango,instituto de bachillerato en computacion ads al invo,7a. 29a. calle-25 zona 3,51236366,juan carlos ronquillo de leon,francisco miguel tirado huinac,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3014-46,,quetzaltenango,quetzaltenango,escuela particular cristiana verbo,"calle cirilo flores 4-37, zona 1",,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3041-46,09-041,quetzaltenango,quetzaltenango,colegio de estudios de educacion superior,4a. calle 12-38 zona 3,77610734,wilson ranferi siguenza lopez,,diversificado,privado,rural,cerrada temporalmente,monolingue,matutina,dominical,quetzaltenango
09-01-3051-46,09-001,quetzaltenango,quetzaltenango,instituto privado mixto jacques costeau,6a. calle 13-14 zona 3 a un costado de la enco,77635654,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,diario(regular),quetzaltenango
09-01-3231-46,09-041,quetzaltenango,quetzaltenango,colegio cristiano nueva nacion,diagonal 3 27-52 zona 3,77637922,wilson ranferi siguenza lopez,karla patricia morales barrios de maldonado,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3233-46,09-006,quetzaltenango,quetzaltenango,colegio privado mixto tecnologico don bosco,4a. calle 22-40 zona 3,77368198,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3234-46,09-002,quetzaltenango,quetzaltenango,escuela privada mixta de formacion artistica quetzaltenango,11a. 19a. calle-19 zona 1,77630803,rosemery guadalupe piedrasanta gramajo de siguenza,rosalio eduardo sac racancoj,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3240-46,09-020,quetzaltenango,quetzaltenango,colegio privado mixto isaac newton,2a. calle 2-85 zona 3,,jorge mario rojas fernandez,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,sabatino,quetzaltenango
09-01-3271-46,09-006,quetzaltenango,quetzaltenango,colegio evangelico mixto bethel,"14 avenida ""a"" 0-76 zona 1",77631342,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-3293-46,09-006,quetzaltenango,quetzaltenango,colegio cristiano mixto preuniversitario pestalozzi,8a. calle 5-13 zona 1,77669611,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3304-46,09-006,quetzaltenango,quetzaltenango,colegio mixto centro de estudios integrados,diagonal 11 7-15 zona 1,77630178,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3315-46,09-006,quetzaltenango,quetzaltenango,colegio mixto bilingue san pablo,16 avenida 6-45 zona 3,77674729,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3329-46,,quetzaltenango,quetzaltenango,colegio privado mixto karol wojtyla,7a. calle 0-47 zona 8,77676767,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3335-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo santa maria,16 avenida 8-52 a zona 1,77655654,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3336-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo santa maria,16 avenida 8-52 a zona 1,77655654,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3393-46,09-036,quetzaltenango,quetzaltenango,colegio mixto latinoamerica en informatica,calle rodolfo robles 17-35 zona 1,77653769,obdulio rolando ruiz alva,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3408-46,09-036,quetzaltenango,quetzaltenango,instituto privado politecnico de occidente,avenida el cenizal 0-75 zona 4,77653296,obdulio rolando ruiz alva,-,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3417-46,09-036,quetzaltenango,quetzaltenango,colegio cristiano genesis,6a. calle 18-63 zona 3,77368015,obdulio rolando ruiz alva,.,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3419-46,,quetzaltenango,quetzaltenango,colegio cientifico de estudios en computacion,9a. av. a-07 zona 1,77614883,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-3421-46,09-007,quetzaltenango,quetzaltenango,colegio cientifico de estudios en computacion,7a. calle 0-47 zona 8 atras de la colonia san gabriel,52968449,gildardo heriberto hernandez lopez,,diversificado,privado,urbana,temporal titulos,monolingue,doble,fin de semana,quetzaltenango
09-01-3534-46,09-005,quetzaltenango,quetzaltenango,instituto normal para senoritas de occidente,14 avenida a 0-36 zona 1,77612303,juan carlos ronquillo de leon,roselia haydée lópez monzón,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3536-46,25-000,quetzaltenango,quetzaltenango,instituto guatemalteco de educacion radiofonica (iger),,,sonia haydee reyes monterroso,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,a distancia,quetzaltenango
09-01-3543-46,09-006,quetzaltenango,quetzaltenango,colegio guatemaltecoaleman federico froebel,10a. 12a. calle-21 zona 1,77612833,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,diario(regular),quetzaltenango
09-01-3549-46,09-041,quetzaltenango,quetzaltenango,colegio preuniversitario el prado,1a. calle 25-21 zona 1 colonia el cervecero,77651040,wilson ranferi siguenza lopez,,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-3556-46,09-004,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,21 avenida 3-61 zona 3,77658430,dina rubi gonzalez de leon,edilsar rocael vasquez perez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3558-46,09-004,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,21 avenida 3-61 zona 3,77658430,dina rubi gonzalez de leon,edilsar rocael vasquez perez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3577-46,09-036,quetzaltenango,quetzaltenango,colegio privado mixto superacion,1a. calle y 16 avenida 16-75 calle cajolá zona 1,77652224,obdulio rolando ruiz alva,lucrecia janet recinos de león,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3609-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo moderno,7av. 6-45 zona 1,77619336,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3611-46,09-006,quetzaltenango,quetzaltenango,colegio universitario friedrich von hayek,5a. calle 17-32 zona 3,,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-3612-46,09-004,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,21 avenida 3-61 zona 3,77658430,dina rubi gonzalez de leon,edilsar rocael vasquez perez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3615-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo moderno,7a. avenida 6-45 zona 1,77614475,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3616-46,09-036,quetzaltenango,quetzaltenango,colegio privado mixto liceo moderno,7a. avenida 6-45 zona 1,,obdulio rolando ruiz alva,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-3623-46,09-001,quetzaltenango,quetzaltenango,centro de estudios tecnicos nueva semilla,4a. ave. 6-31 zona 1,,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3648-46,09-041,quetzaltenango,quetzaltenango,colegio preuniversitario el prado,1a. calle 25-21 zona 1 colonia el cervecero,77651040,wilson ranferi siguenza lopez,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3649-46,09-002,quetzaltenango,quetzaltenango,instituto tecnologico privado de occidente,2a. calle a 5-13 zona 9,77635145,rosemery guadalupe piedrasanta gramajo de siguenza,alvaro guillermo arellano rodas,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-3654-46,09-006,quetzaltenango,quetzaltenango,colegio mixto privado san jose por madurez,20 avenida 1-07 zona 1,77651428,pedro geronimo sarat chaj,jaime augusto santisteban benavente,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3655-46,09-006,quetzaltenango,quetzaltenango,colegio mixto privado san jose,20 avenida 1-07 zona 1,77651428,pedro geronimo sarat chaj,jaime augusto santisteban benavente,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3659-46,09-004,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,21 avenida 3-61 zona 3,77658430,dina rubi gonzalez de leon,edilsar rocael vasquez perez,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-3660-46,09-006,quetzaltenango,quetzaltenango,colegio mixto privado san jose,20 avenida 10-07 zona 1,77651428,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-3661-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo santa maria,16 av. 8-52 a zona 1,77655654,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3664-46,09-036,quetzaltenango,quetzaltenango,escuela privada mixta de formacion artistica,4a. 16a. calle-33 zona 1 27,77610400,obdulio rolando ruiz alva,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-3670-46,09-007,quetzaltenango,quetzaltenango,instituto de estudios avanzados de occidente,avenida jesus castillo 1-81 zona 3,77618218,gildardo heriberto hernandez lopez,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3672-46,09-001,quetzaltenango,quetzaltenango,instituto privado mixto jacques cousteau,6a. calle 13-14 zona 3,77635654,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3673-46,09-001,quetzaltenango,quetzaltenango,instituto privado mixto jacques cousteau,6a. calle 13-14 zona 3,77615305,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3675-46,09-005,quetzaltenango,quetzaltenango,escuela normal bilingue intercultural kitijobal kiche tijonelab,5a. calle 12-60 zona 3,77637722,juan carlos ronquillo de leon,maria salome huinac xiloj,diversificado,oficial,urbana,abierta,bilingue,matutina,diario(regular),quetzaltenango
09-01-3691-46,09-041,quetzaltenango,quetzaltenango,colegio preuniversitario el prado,"1a. calle 25-21 zona 1, colonia el cervecero",77651040,wilson ranferi siguenza lopez,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3700-46,09-006,quetzaltenango,quetzaltenango,colegio privado mixto preuniversitario ciencia y deporte,"29 avenida ""a"" 11-29 zona 1, quetzaltenango",43921340,pedro geronimo sarat chaj,werner estuardo lópez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3701-46,09-006,quetzaltenango,quetzaltenango,colegio privado mixto preuniversitario ciencia y deporte,"29 avenida ""a"" 11-29 zona 1, quetzaltenango",43921346,pedro geronimo sarat chaj,werner estuardo lópez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3706-46,09-041,quetzaltenango,quetzaltenango,escuela privada mixta evangelica shekina,diagonal 2 27-58 b zona 3,77671267,wilson ranferi siguenza lopez,ludwing ivan tebalán oroxom,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3724-46,09-007,quetzaltenango,quetzaltenango,colegio privado liceo santa marina,16 av. 7-24 zona 3,77636045,gildardo heriberto hernandez lopez,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),quetzaltenango
09-01-3727-46,09-036,quetzaltenango,quetzaltenango,colegio privado mixto nuevo mundo y su seccion de preprimaria mi pequeno mundo,15 av. 7-09 zona 3,77676989,obdulio rolando ruiz alva,elena concepción chan garcía,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3731-46,09-004,quetzaltenango,quetzaltenango,colegio privado mixto liceo educacional livermore,calle rodolfo robles 17-30 zona 3,77631884,dina rubi gonzalez de leon,fernando benjamín gordillo arguello,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-3775-46,09-002,quetzaltenango,quetzaltenango,instituto tecnologico privado de occidente,2a. calle a 5-13 zona 9,77671956,rosemery guadalupe piedrasanta gramajo de siguenza,alvaro guillermo arellano rodas,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3813-46,09-041,quetzaltenango,quetzaltenango,colegio privado urbano mixto el valle de occidente,camino antiguo hacia la esperanza,77675070,wilson ranferi siguenza lopez,ana patricia hernández menchú,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-3816-46,09-004,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,21 avenida 3-61 zona 3,77658430,dina rubi gonzalez de leon,edilsar rocael vasquez perez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3817-46,09-036,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,5a. calle 17-32 zona 3,,obdulio rolando ruiz alva,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3818-46,09-006,quetzaltenango,quetzaltenango,colegio mixto bilingue san pablo,"16 avenida 6-45, zona 3",77674729,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-3856-46,09-002,quetzaltenango,quetzaltenango,colegio privado urbano mixto preuniversitario canada,diagonal 2 27-58 zona 3,77676212,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3866-46,09-006,quetzaltenango,quetzaltenango,instituto guatemalteco americano,14 avenida a 8-74 zona 3,77670955,pedro geronimo sarat chaj,angelica maría jacobs,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-3870-46,09-006,quetzaltenango,quetzaltenango,instituto de estudios avanzados iea campus las americas,10a. 4a. calle-49 zona 12,77635371,pedro geronimo sarat chaj,celia esperanza rodriguez sologaistoa,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3870-46,09-006,quetzaltenango,quetzaltenango,instituto de estudios avanzados iea campus las americas,10a. 4a. calle-49 zona 12,31281299,pedro geronimo sarat chaj,celia esperanza rodriguez sologaistoa,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3874-46,09-007,quetzaltenango,quetzaltenango,colegio psicopedagogico quetzalteco,18a. 7a. calle-51 zona 5,79268514,gildardo heriberto hernandez lopez,luz del carmen leiva vasquez,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3875-46,09-007,quetzaltenango,quetzaltenango,colegio psicopedagogico quetzalteco,18a. 7a. calle-51 zona 5,79268514,gildardo heriberto hernandez lopez,lesbia marilu castañeda villatoro,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-3877-46,09-041,quetzaltenango,quetzaltenango,colegio evangelico la patria,19av. 1-28 zona 3,77742400,wilson ranferi siguenza lopez,amilcar leonel aguilar rivera,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3879-46,09-006,quetzaltenango,quetzaltenango,colegio mixto privado san jose,20av. 1-07 zona 1,77618584,pedro geronimo sarat chaj,jaime augusto santisteban benavente,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3881-46,09-041,quetzaltenango,quetzaltenango,colegio privado mixto el bosque,9a. calle 0-36 zona 8,54955209,wilson ranferi siguenza lopez,rolando salvador cano del valle,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3899-46,09-041,quetzaltenango,quetzaltenango,colegio monte verde,8a. calle 0-71 zona 4,77683137,wilson ranferi siguenza lopez,linda patricia pac de león de perdomo,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3921-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo santa maria por madurez,16 avenida 8-52 a zona 1,77655654,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3924-46,09-041,quetzaltenango,quetzaltenango,colegio preuniversitario el prado por madurez,"1a. calle 25-21 zona 1, colonia el cervecero",77651040,wilson ranferi siguenza lopez,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3925-46,09-041,quetzaltenango,quetzaltenango,colegio preuniversitario el prado,"1a. calle 25-21 zona 1, colonia el cervecero",77651040,wilson ranferi siguenza lopez,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3950-46,09-041,quetzaltenango,quetzaltenango,colegio privado mixto gandhi,diagonal 3 36-89 zona 8,77673055,wilson ranferi siguenza lopez,juan luis lópez marín,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3951-46,09-036,quetzaltenango,quetzaltenango,colegio integral empresarial por madurez ciem,canton xecaracoj tierra colorada baja,41412005,obdulio rolando ruiz alva,elvin ezequias alonzo pérez,diversificado,privado,rural,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3953-46,09-002,quetzaltenango,quetzaltenango,escuela privada mixta de formacion artistica quetzaltenango,11a. 19a. calle-19 zona 1,77630803,rosemery guadalupe piedrasanta gramajo de siguenza,rosalio eduardo sac racancoj,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3956-46,09-002,quetzaltenango,quetzaltenango,colegio privado mixto liceo moderno,7a. avenida 6-45 zona 1,77619336,rosemery guadalupe piedrasanta gramajo de siguenza,.,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3959-46,09-036,quetzaltenango,quetzaltenango,escuela privada mixta de formacion artistica,11a. 19a. calle-19 zona 1,77630803,obdulio rolando ruiz alva,rosalio eduardo sac racancoj,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3970-46,09-006,quetzaltenango,quetzaltenango,tecnologico juan francisco alfaro mijangos,7a. calle 29-25 zona 3,77635245,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),quetzaltenango
09-01-3991-46,09-001,quetzaltenango,quetzaltenango,colegio cristiano genesis,6a. calle 18-63 zona 3,77368015,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-3992-46,09-002,quetzaltenango,quetzaltenango,escuela privada mixta de formacion artistica quetzaltenango,11a. 19a. calle-19 zona 1,77630803,rosemery guadalupe piedrasanta gramajo de siguenza,rosalio eduardo sac racancoj,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-3998-46,09-001,quetzaltenango,quetzaltenango,instituto privado mixto jacques cousteau,avenida jesus castillo 'c'-36 zona 1,77615305,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-4004-46,09-006,quetzaltenango,quetzaltenango,centro de estudios avanzados pino montano,4a. 28a. calle-09 zona 1.,77239200,pedro geronimo sarat chaj,iliana isabel méndez guizar de gómez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-4072-46,09-001,quetzaltenango,quetzaltenango,instituto privado mixto de occidente,16 avenida 2-17 zona 1,59136484,iris ondina hernandez rojas de soto,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-4097-46,09-002,quetzaltenango,quetzaltenango,colegio cientifico y tecnologico alfredo nobel,"20 avenida 0-23 zona 1,",77631473,rosemery guadalupe piedrasanta gramajo de siguenza,hilda magnolia gramajo ovalle de hernández,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),quetzaltenango
09-01-4099-46,09-036,quetzaltenango,quetzaltenango,colegio cientifico y tecnologico alfredo nobel,calle a 8-40 zona 1,77616612,obdulio rolando ruiz alva,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-4103-46,09-004,quetzaltenango,quetzaltenango,colegio preuniversitario friedrich von hayek,21 avenida 3-61 zona 3,77658430,dina rubi gonzalez de leon,edilsar rocael vasquez perez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-4106-46,09-006,quetzaltenango,quetzaltenango,colegio privado mixto tecnologico don bosco,4a. calle 22-40 zona 3,77368198,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),quetzaltenango
09-01-4108-46,09-007,quetzaltenango,quetzaltenango,colegio continental,23 avenida 7-08 zona 7 colonia san antonio,77678491,gildardo heriberto hernandez lopez,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,quetzaltenango
09-01-4153-46,09-006,quetzaltenango,quetzaltenango,liceo san luis,20 avenida 2-47 zona 1,77612031,pedro geronimo sarat chaj,norma judit gonzález licardié de ancheta,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-4163-46,09-006,quetzaltenango,quetzaltenango,colegio cristiano nueva nacion,diagonal 3 27-52 zona 3,55158459,pedro geronimo sarat chaj,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),quetzaltenango
09-01-4164-46,09-006,quetzaltenango,quetzaltenango,colegio preuniversitario pestalozzi,8a. calle 5-13 zona 1,77669611,pedro geronimo sarat chaj,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
09-01-4181-46,09-002,quetzaltenango,quetzaltenango,centro educativo privado dr samuel berberian mavromatis,8a. 3-30 zona 1,54970303,rosemery guadalupe piedrasanta gramajo de siguenza,ronaldt francisco mulul pú,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,quetzaltenango
